P(E_S1) + P(E_T1),P(E_S1) + P(HOMO),P(E_S1) + P(f_S1),P(E_T1) + P(HOMO),P(E_T1) + P(f_S1),P(dDM) + P(E_S1),P(dDM) + P(E_T1),P(dDM) + P(HOMO),P(dDM) + P(dEST),P(dDM) + P(f_S1),P(dEST) + P(E_S1),P(dEST) + P(E_T1),P(dEST) + P(HOMO),P(dEST) + P(f_S1),P(f_S1) + P(HOMO),P(E_S1) / P(E_T1),P(E_S1) / P(HOMO),P(E_S1) / P(dDM),P(E_S1) / P(dEST),P(E_S1) / P(f_S1),P(E_T1) / P(E_S1),P(E_T1) / P(HOMO),P(E_T1) / P(dDM),P(E_T1) / P(dEST),P(E_T1) / P(f_S1),P(HOMO) / P(E_S1),P(HOMO) / P(E_T1),P(HOMO) / P(dDM),P(HOMO) / P(dEST),P(HOMO) / P(f_S1),P(dDM) / P(E_S1),P(dDM) / P(E_T1),P(dDM) / P(HOMO),P(dDM) / P(dEST),P(dDM) / P(f_S1),P(dEST) / P(E_S1),P(dEST) / P(E_T1),P(dEST) / P(HOMO),P(dEST) / P(dDM),P(dEST) / P(f_S1),P(f_S1) / P(E_S1),P(f_S1) / P(E_T1),P(f_S1) / P(HOMO),P(f_S1) / P(dDM),P(f_S1) / P(dEST),P(E_S1) * P(E_T1),P(E_S1) * P(HOMO),P(E_S1) * P(f_S1),P(E_T1) * P(HOMO),P(E_T1) * P(f_S1),P(dDM) * P(E_S1),P(dDM) * P(E_T1),P(dDM) * P(HOMO),P(dDM) * P(dEST),P(dDM) * P(f_S1),P(dEST) * P(E_S1),P(dEST) * P(E_T1),P(dEST) * P(HOMO),P(dEST) * P(f_S1),P(f_S1) * P(HOMO),P(E_S1) - P(E_T1),P(E_S1) - P(HOMO),P(E_S1) - P(f_S1),P(E_T1) - P(HOMO),P(E_T1) - P(f_S1),P(dDM) - P(E_S1),P(dDM) - P(E_T1),P(dDM) - P(HOMO),P(dDM) - P(dEST),P(dDM) - P(f_S1),P(dEST) - P(E_S1),P(dEST) - P(E_T1),P(dEST) - P(HOMO),P(dEST) - P(f_S1),P(f_S1) - P(HOMO)
1.0,1.44,1.24,1.26,1.06,0.98,0.8,1.24,1.1,1.04,1.2999999999999998,1.1199999999999999,1.56,1.3599999999999999,1.5,1.4390243902439024,0.6941176470588235,1.5128205128205128,0.8309859154929577,0.9076923076923076,0.6949152542372882,0.4823529411764706,1.051282051282051,0.5774647887323944,0.6307692307692307,1.4406779661016949,2.073170731707317,2.1794871794871793,1.1971830985915493,1.3076923076923077,0.6610169491525424,0.951219512195122,0.45882352941176474,0.5492957746478874,0.6,1.2033898305084745,1.7317073170731707,0.8352941176470589,1.8205128205128203,1.0923076923076922,1.1016949152542375,1.5853658536585367,0.7647058823529412,1.6666666666666667,0.915492957746479,0.24189999999999998,0.5015,0.3835,0.3485,0.2665,0.2301,0.1599,0.3315,0.2769,0.2535,0.41889999999999994,0.29109999999999997,0.6034999999999999,0.46149999999999997,0.5525,0.18,-0.26,-0.06000000000000005,-0.44,-0.24000000000000005,-0.19999999999999996,-0.019999999999999962,-0.45999999999999996,-0.31999999999999995,-0.26,0.12,0.3,-0.14,0.05999999999999994,-0.19999999999999996
0.89,1.4300000000000002,1.17,1.3,1.04,0.9199999999999999,0.79,1.33,1.08,1.07,1.1800000000000002,1.05,1.59,1.33,1.58,1.3421052631578947,0.5543478260869565,1.2439024390243902,0.7611940298507462,0.7727272727272727,0.7450980392156863,0.41304347826086957,0.926829268292683,0.5671641791044776,0.5757575757575757,1.803921568627451,2.4210526315789473,2.2439024390243905,1.373134328358209,1.393939393939394,0.8039215686274509,1.0789473684210527,0.44565217391304346,0.6119402985074626,0.6212121212121211,1.3137254901960784,1.7631578947368423,0.7282608695652174,1.6341463414634148,1.0151515151515151,1.2941176470588236,1.736842105263158,0.717391304347826,1.6097560975609757,0.9850746268656716,0.1938,0.4692,0.3366,0.3496,0.2508,0.20909999999999998,0.1558,0.3772,0.2747,0.2706,0.3417,0.2546,0.6164000000000001,0.44220000000000004,0.6072000000000001,0.13,-0.41000000000000003,-0.15000000000000002,-0.54,-0.28,-0.10000000000000003,0.02999999999999997,-0.51,-0.26000000000000006,-0.25000000000000006,0.16000000000000003,0.29000000000000004,-0.25,0.010000000000000009,-0.26
0.84,1.42,1.12,1.2999999999999998,1.0,0.8999999999999999,0.78,1.3599999999999999,1.08,1.06,1.1400000000000001,1.02,1.6,1.3,1.58,1.3333333333333333,0.5106382978723404,1.1428571428571428,0.7272727272727272,0.75,0.75,0.3829787234042553,0.8571428571428571,0.5454545454545454,0.5625,1.9583333333333333,2.611111111111111,2.238095238095238,1.424242424242424,1.4687499999999998,0.875,1.1666666666666667,0.4468085106382979,0.6363636363636364,0.65625,1.3750000000000002,1.8333333333333335,0.7021276595744682,1.5714285714285716,1.03125,1.3333333333333335,1.777777777777778,0.6808510638297873,1.523809523809524,0.9696969696969697,0.17279999999999998,0.45119999999999993,0.3072,0.3384,0.2304,0.20159999999999997,0.1512,0.3948,0.2772,0.2688,0.3168,0.2376,0.6204,0.42240000000000005,0.6016,0.12,-0.45999999999999996,-0.16000000000000003,-0.58,-0.28,-0.06,0.06,-0.52,-0.24000000000000005,-0.22000000000000003,0.18000000000000005,0.30000000000000004,-0.2799999999999999,0.020000000000000018,-0.29999999999999993
0.21000000000000002,0.88,0.6699999999999999,0.93,0.72,0.155,0.20500000000000002,0.875,0.9049999999999999,0.6649999999999999,0.9099999999999999,0.96,1.63,1.42,1.3900000000000001,0.6153846153846154,0.09999999999999999,1.0666666666666667,0.0963855421686747,0.13559322033898305,1.625,0.1625,1.7333333333333334,0.1566265060240964,0.22033898305084748,10.0,6.153846153846154,10.666666666666668,0.9638554216867471,1.3559322033898307,0.9375,0.5769230769230769,0.09374999999999999,0.09036144578313253,0.1271186440677966,10.375,6.384615384615384,1.0374999999999999,11.066666666666666,1.4067796610169492,7.374999999999999,4.538461538461538,0.7374999999999999,7.866666666666666,0.7108433734939759,0.010400000000000001,0.064,0.0472,0.10400000000000001,0.0767,0.006,0.00975,0.06,0.06224999999999999,0.04425,0.0664,0.1079,0.664,0.48969999999999997,0.472,-0.05,-0.7200000000000001,-0.51,-0.67,-0.45999999999999996,-0.0050000000000000044,-0.05500000000000001,-0.7250000000000001,-0.755,-0.515,0.75,0.7,0.029999999999999916,0.24,-0.21000000000000008
0.18,0.95,0.6499999999999999,0.99,0.69,0.24000000000000002,0.28,1.05,0.9800000000000001,0.75,0.8800000000000001,0.92,1.69,1.3900000000000001,1.46,0.6363636363636365,0.07954545454545456,0.411764705882353,0.08641975308641976,0.12068965517241381,1.5714285714285714,0.125,0.6470588235294117,0.13580246913580246,0.18965517241379312,12.571428571428571,8.0,5.1764705882352935,1.0864197530864197,1.517241379310345,2.4285714285714284,1.5454545454545456,0.1931818181818182,0.20987654320987653,0.2931034482758621,11.571428571428571,7.363636363636364,0.9204545454545455,4.764705882352941,1.3965517241379313,8.285714285714285,5.2727272727272725,0.6590909090909091,3.4117647058823524,0.7160493827160492,0.007700000000000001,0.06160000000000001,0.040600000000000004,0.0968,0.0638,0.011900000000000003,0.0187,0.1496,0.13770000000000002,0.09860000000000001,0.05670000000000001,0.08910000000000001,0.7128000000000001,0.4698,0.5104,-0.039999999999999994,-0.81,-0.51,-0.77,-0.47,0.1,0.06000000000000001,-0.71,-0.64,-0.4099999999999999,0.74,0.7000000000000001,-0.06999999999999995,0.2300000000000001,-0.30000000000000004
0.16,0.95,0.6200000000000001,0.99,0.66,0.22,0.26,1.05,0.9600000000000001,0.7200000000000001,0.8600000000000001,0.9,1.69,1.36,1.4500000000000002,0.6,0.06741573033707865,0.375,0.075,0.10714285714285712,1.6666666666666667,0.11235955056179776,0.625,0.125,0.17857142857142858,14.833333333333334,8.9,5.5625,1.1125,1.5892857142857142,2.666666666666667,1.5999999999999999,0.1797752808988764,0.19999999999999998,0.2857142857142857,13.333333333333334,8.0,0.8988764044943821,5.0,1.4285714285714286,9.333333333333334,5.6000000000000005,0.6292134831460675,3.5000000000000004,0.7000000000000001,0.006,0.053399999999999996,0.033600000000000005,0.08900000000000001,0.05600000000000001,0.0096,0.016,0.1424,0.128,0.08960000000000001,0.048,0.08000000000000002,0.7120000000000001,0.44800000000000006,0.49840000000000007,-0.04000000000000001,-0.8300000000000001,-0.5,-0.79,-0.4600000000000001,0.1,0.06,-0.73,-0.64,-0.4,0.74,0.7000000000000001,-0.08999999999999997,0.24,-0.32999999999999996
0.11,1.0,0.5700000000000001,1.05,0.62,0.105,0.155,1.045,0.825,0.615,0.78,0.83,1.72,1.29,1.51,0.375,0.030927835051546393,0.4,0.04,0.05555555555555555,2.666666666666667,0.08247422680412371,1.0666666666666667,0.10666666666666667,0.14814814814814814,32.333333333333336,12.125,12.933333333333334,1.2933333333333332,1.796296296296296,2.5,0.9375,0.07731958762886598,0.09999999999999999,0.13888888888888887,25.0,9.375,0.7731958762886598,10.0,1.3888888888888888,18.000000000000004,6.75,0.5567010309278351,7.200000000000001,0.7200000000000001,0.0024,0.029099999999999997,0.0162,0.0776,0.0432,0.00225,0.006,0.07275,0.056249999999999994,0.0405,0.0225,0.06,0.7275,0.405,0.5238,-0.05,-0.94,-0.51,-0.89,-0.46,0.045,-0.0050000000000000044,-0.895,-0.675,-0.465,0.72,0.67,-0.21999999999999997,0.20999999999999996,-0.42999999999999994
1.28,0.78,0.79,1.0,1.01,0.8700000000000001,1.09,0.5900000000000001,0.5900000000000001,0.6000000000000001,0.78,1.0,0.5,0.51,0.51,0.7066666666666667,2.12,1.5588235294117647,2.12,2.0384615384615383,1.4150943396226414,3.0,2.205882352941176,3.0,2.8846153846153846,0.4716981132075471,0.3333333333333333,0.7352941176470588,1.0,0.9615384615384615,0.6415094339622641,0.45333333333333337,1.36,1.36,1.3076923076923077,0.4716981132075471,0.3333333333333333,1.0,0.7352941176470588,0.9615384615384615,0.49056603773584906,0.3466666666666667,1.04,0.7647058823529411,1.04,0.3975,0.1325,0.1378,0.1875,0.195,0.18020000000000003,0.255,0.085,0.085,0.0884,0.1325,0.1875,0.0625,0.065,0.065,-0.21999999999999997,0.28,0.27,0.5,0.49,-0.19,-0.41,0.09000000000000002,0.09000000000000002,0.08000000000000002,-0.28,-0.5,0.0,-0.010000000000000009,0.010000000000000009
0.8500000000000001,0.97,0.6100000000000001,1.1600000000000001,0.8,0.95,1.1400000000000001,1.26,0.75,0.9,0.46,0.65,0.77,0.41000000000000003,0.92,0.6346153846153846,0.515625,0.5322580645161291,2.5384615384615383,1.1785714285714286,1.5757575757575757,0.8125,0.8387096774193549,4.0,1.857142857142857,1.9393939393939394,1.2307692307692308,1.032258064516129,4.923076923076923,2.2857142857142856,1.8787878787878787,1.1923076923076923,0.96875,4.769230769230769,2.214285714285714,0.3939393939393939,0.25,0.203125,0.20967741935483872,0.46428571428571425,0.8484848484848485,0.5384615384615385,0.43750000000000006,0.4516129032258065,2.153846153846154,0.1716,0.21120000000000003,0.09240000000000001,0.33280000000000004,0.1456,0.2046,0.3224,0.3968,0.0806,0.1736,0.0429,0.06760000000000001,0.08320000000000001,0.0364,0.17920000000000003,-0.19,-0.31,0.04999999999999999,-0.12,0.24,0.29,0.09999999999999998,-0.020000000000000018,0.49,0.33999999999999997,-0.2,-0.39,-0.51,-0.15000000000000002,-0.36
0.69,1.0899999999999999,0.5800000000000001,1.24,0.73,0.9400000000000001,1.09,1.49,0.8400000000000001,0.98,0.44000000000000006,0.59,0.99,0.48,1.13,0.6428571428571429,0.32926829268292684,0.40298507462686567,1.588235294117647,0.870967741935484,1.5555555555555554,0.5121951219512195,0.626865671641791,2.4705882352941173,1.3548387096774193,3.0370370370370368,1.9523809523809523,1.2238805970149251,4.823529411764706,2.6451612903225805,2.4814814814814814,1.5952380952380953,0.8170731707317074,3.941176470588235,2.1612903225806455,0.6296296296296297,0.4047619047619048,0.20731707317073172,0.2537313432835821,0.5483870967741936,1.1481481481481481,0.7380952380952381,0.3780487804878049,0.46268656716417905,1.8235294117647058,0.1134,0.2214,0.08370000000000001,0.3444,0.13019999999999998,0.18090000000000003,0.2814,0.5494,0.11390000000000002,0.20770000000000002,0.0459,0.0714,0.1394,0.052700000000000004,0.2542,-0.14999999999999997,-0.5499999999999999,-0.03999999999999998,-0.39999999999999997,0.10999999999999999,0.4,0.25000000000000006,-0.1499999999999999,0.5,0.36000000000000004,-0.1,-0.24999999999999997,-0.6499999999999999,-0.13999999999999999,-0.51
0.86,0.72,0.72,0.84,0.84,1.02,1.1400000000000001,1.0,0.87,1.0,0.59,0.71,0.57,0.57,0.7,0.7551020408163265,1.0571428571428572,0.5692307692307692,1.6818181818181819,1.0571428571428572,1.3243243243243243,1.4000000000000001,0.7538461538461538,2.227272727272727,1.4000000000000001,0.9459459459459459,0.7142857142857143,0.5384615384615384,1.5909090909090908,1.0,1.7567567567567568,1.326530612244898,1.8571428571428574,2.9545454545454546,1.8571428571428574,0.5945945945945946,0.4489795918367347,0.6285714285714287,0.3384615384615384,0.6285714285714287,0.9459459459459459,0.7142857142857143,1.0,0.5384615384615384,1.5909090909090908,0.1813,0.1295,0.1295,0.17149999999999999,0.17149999999999999,0.2405,0.3185,0.22749999999999998,0.14300000000000002,0.22749999999999998,0.0814,0.10779999999999999,0.077,0.077,0.12249999999999998,-0.12,0.020000000000000018,0.020000000000000018,0.14,0.14,0.28,0.16000000000000003,0.30000000000000004,0.43000000000000005,0.30000000000000004,-0.15,-0.27,-0.12999999999999998,-0.12999999999999998,0.0
0.56,0.53,0.29000000000000004,0.63,0.39,0.305,0.405,0.375,0.34500000000000003,0.135,0.5,0.6000000000000001,0.5700000000000001,0.33,0.36,0.696969696969697,0.7666666666666667,3.066666666666667,0.8518518518518519,3.8333333333333335,1.434782608695652,1.1,4.4,1.222222222222222,5.500000000000001,1.3043478260869563,0.9090909090909091,4.0,1.111111111111111,5.0,0.3260869565217391,0.22727272727272727,0.25,0.27777777777777773,1.25,1.173913043478261,0.8181818181818182,0.9000000000000001,3.6000000000000005,4.500000000000001,0.2608695652173913,0.1818181818181818,0.2,0.8,0.2222222222222222,0.07590000000000001,0.069,0.0138,0.099,0.0198,0.01725,0.02475,0.0225,0.02025,0.0045,0.06210000000000001,0.08910000000000001,0.081,0.0162,0.018,-0.1,-0.06999999999999998,0.17,0.030000000000000027,0.27,-0.15500000000000003,-0.255,-0.22499999999999998,-0.195,0.015,0.04000000000000001,-0.06,-0.02999999999999997,0.21000000000000002,-0.24
0.30000000000000004,0.62,0.16,0.72,0.26,0.175,0.275,0.595,0.575,0.135,0.6,0.7,1.02,0.56,0.5800000000000001,0.5,0.19230769230769232,1.3333333333333335,0.2,1.6666666666666667,2.0,0.38461538461538464,2.666666666666667,0.4,3.3333333333333335,5.2,2.6,6.933333333333334,1.04,8.666666666666668,0.7499999999999999,0.37499999999999994,0.14423076923076922,0.15,1.25,5.0,2.5,0.9615384615384615,6.666666666666667,8.333333333333334,0.6,0.3,0.11538461538461538,0.8,0.12,0.020000000000000004,0.052000000000000005,0.006,0.10400000000000001,0.012,0.0075,0.015,0.039,0.0375,0.0045,0.05,0.1,0.26,0.03,0.0312,-0.1,-0.42000000000000004,0.04000000000000001,-0.32,0.14,-0.02500000000000001,-0.125,-0.445,-0.425,0.015,0.4,0.3,-0.020000000000000018,0.44,-0.46
1.9,1.5,1.72,1.48,1.7,1.54,1.52,1.12,1.1400000000000001,1.3399999999999999,1.52,1.5,1.1,1.32,1.3,1.0212765957446808,1.7777777777777777,1.6551724137931034,1.714285714285714,1.263157894736842,0.9791666666666666,1.7407407407407405,1.620689655172414,1.6785714285714284,1.2368421052631577,0.5625000000000001,0.574468085106383,0.9310344827586208,0.9642857142857143,0.7105263157894737,0.6041666666666666,0.6170212765957447,1.074074074074074,1.0357142857142856,0.763157894736842,0.5833333333333334,0.5957446808510639,1.037037037037037,0.9655172413793105,0.736842105263158,0.7916666666666667,0.8085106382978724,1.4074074074074074,1.310344827586207,1.357142857142857,0.9023999999999999,0.5184,0.7296,0.5076,0.7143999999999999,0.5568,0.5451999999999999,0.3132,0.32480000000000003,0.44079999999999997,0.5376000000000001,0.5264,0.30240000000000006,0.42560000000000003,0.41040000000000004,0.020000000000000018,0.41999999999999993,0.19999999999999996,0.3999999999999999,0.17999999999999994,-0.38,-0.36,0.039999999999999925,0.019999999999999907,-0.18000000000000005,-0.3999999999999999,-0.3799999999999999,0.020000000000000018,-0.19999999999999996,0.21999999999999997
1.78,1.5899999999999999,1.69,1.5699999999999998,1.67,1.5,1.48,1.29,1.12,1.3900000000000001,1.42,1.4,1.21,1.31,1.48,1.0227272727272727,1.3043478260869568,1.5,1.7307692307692308,1.139240506329114,0.9777777777777777,1.2753623188405798,1.4666666666666668,1.6923076923076923,1.1139240506329113,0.7666666666666666,0.7840909090909091,1.15,1.3269230769230769,0.8734177215189872,0.6666666666666666,0.6818181818181818,0.8695652173913044,1.1538461538461537,0.7594936708860759,0.5777777777777778,0.5909090909090909,0.7536231884057972,0.8666666666666667,0.6582278481012658,0.8777777777777778,0.8977272727272728,1.1449275362318843,1.3166666666666669,1.5192307692307692,0.792,0.621,0.7110000000000001,0.6072,0.6952,0.54,0.528,0.414,0.312,0.474,0.468,0.4576,0.3588,0.41080000000000005,0.5451,0.020000000000000018,0.21000000000000008,0.10999999999999999,0.19000000000000006,0.08999999999999997,-0.30000000000000004,-0.28,-0.08999999999999997,0.07999999999999996,-0.19000000000000006,-0.38,-0.36,-0.16999999999999993,-0.27,0.10000000000000009
1.81,1.6,1.73,1.57,1.7000000000000002,1.51,1.48,1.27,1.1400000000000001,1.4,1.4700000000000002,1.44,1.23,1.36,1.4900000000000002,1.0337078651685394,1.352941176470588,1.5593220338983051,1.6727272727272726,1.1358024691358024,0.967391304347826,1.3088235294117647,1.5084745762711866,1.6181818181818182,1.0987654320987654,0.7391304347826088,0.7640449438202248,1.152542372881356,1.2363636363636363,0.8395061728395061,0.6413043478260869,0.6629213483146067,0.8676470588235293,1.0727272727272725,0.728395061728395,0.5978260869565217,0.6179775280898877,0.8088235294117647,0.9322033898305085,0.6790123456790124,0.8804347826086957,0.9101123595505618,1.1911764705882353,1.3728813559322035,1.4727272727272727,0.8188000000000001,0.6256,0.7452000000000001,0.6052000000000001,0.7209000000000001,0.5428,0.5251,0.4012,0.3245,0.4779,0.5060000000000001,0.48950000000000005,0.37400000000000005,0.44550000000000006,0.5508000000000001,0.030000000000000027,0.24,0.10999999999999999,0.20999999999999996,0.07999999999999996,-0.33000000000000007,-0.30000000000000004,-0.09000000000000008,0.039999999999999925,-0.22000000000000008,-0.37,-0.33999999999999997,-0.13,-0.26,0.13
0.96,1.41,0.49,1.51,0.5900000000000001,0.505,0.605,1.055,0.375,0.135,0.73,0.8300000000000001,1.28,0.36,1.04,0.8113207547169811,0.4387755102040816,5.733333333333333,1.4333333333333333,7.166666666666667,1.232558139534884,0.5408163265306123,7.066666666666667,1.7666666666666668,8.833333333333334,2.2790697674418605,1.8490566037735847,13.066666666666666,3.2666666666666666,16.333333333333332,0.1744186046511628,0.14150943396226415,0.07653061224489796,0.25,1.25,0.6976744186046512,0.5660377358490566,0.30612244897959184,4.0,5.0,0.13953488372093023,0.11320754716981131,0.061224489795918366,0.8,0.2,0.22790000000000002,0.4214,0.0258,0.5194,0.0318,0.03225,0.03975,0.0735,0.0225,0.0045,0.129,0.159,0.294,0.018,0.0588,-0.10000000000000003,-0.55,0.37,-0.44999999999999996,0.47000000000000003,-0.355,-0.455,-0.905,-0.22499999999999998,0.015,-0.13,-0.23000000000000004,-0.6799999999999999,0.24,-0.9199999999999999
1.02,1.52,0.5800000000000001,1.5,0.56,0.595,0.575,1.075,0.5449999999999999,0.135,0.99,0.97,1.47,0.53,1.06,1.04,0.52,6.933333333333334,1.1063829787234043,8.666666666666668,0.9615384615384615,0.5,6.666666666666667,1.0638297872340425,8.333333333333334,1.923076923076923,2.0,13.333333333333334,2.127659574468085,16.666666666666668,0.14423076923076922,0.15,0.075,0.1595744680851064,1.25,0.9038461538461537,0.94,0.47,6.266666666666667,7.833333333333333,0.11538461538461538,0.12,0.06,0.8,0.1276595744680851,0.26,0.52,0.0312,0.5,0.03,0.039,0.0375,0.075,0.03525,0.0045,0.2444,0.235,0.47,0.028199999999999996,0.06,0.020000000000000018,-0.48,0.46,-0.5,0.44,-0.445,-0.425,-0.925,-0.39499999999999996,0.015,-0.050000000000000044,-0.030000000000000027,-0.53,0.41,-0.94
1.02,1.41,0.48,1.5899999999999999,0.6599999999999999,0.64,0.82,1.21,0.4,0.28,0.6,0.78,1.17,0.24,1.05,0.7,0.42424242424242425,1.909090909090909,2.3333333333333335,7.0,1.4285714285714286,0.6060606060606061,2.727272727272727,3.3333333333333335,10.0,2.357142857142857,1.6500000000000001,4.5,5.5,16.5,0.5238095238095238,0.3666666666666667,0.22222222222222224,1.2222222222222223,3.666666666666667,0.42857142857142855,0.3,0.18181818181818182,0.8181818181818181,3.0,0.14285714285714285,0.1,0.06060606060606061,0.2727272727272727,0.3333333333333333,0.252,0.4158,0.025199999999999997,0.594,0.036,0.0924,0.132,0.2178,0.039599999999999996,0.0132,0.0756,0.108,0.1782,0.010799999999999999,0.059399999999999994,-0.18,-0.5700000000000001,0.36,-0.39,0.54,-0.19999999999999998,-0.38,-0.77,0.04000000000000001,0.16,-0.24,-0.42,-0.81,0.12,-0.9299999999999999
1.03,1.04,0.98,1.17,1.1099999999999999,1.02,1.15,1.16,0.7799999999999999,1.1,0.66,0.7899999999999999,0.7999999999999999,0.74,1.12,0.7758620689655173,0.7627118644067797,0.7894736842105264,2.142857142857143,0.8490566037735849,1.2888888888888888,0.983050847457627,1.0175438596491229,2.761904761904762,1.0943396226415094,1.3111111111111111,1.0172413793103448,1.0350877192982457,2.8095238095238093,1.1132075471698113,1.2666666666666666,0.9827586206896551,0.9661016949152542,2.714285714285714,1.0754716981132073,0.4666666666666666,0.3620689655172414,0.3559322033898305,0.368421052631579,0.3962264150943396,1.1777777777777778,0.913793103448276,0.8983050847457628,0.9298245614035089,2.523809523809524,0.261,0.2655,0.23850000000000002,0.34219999999999995,0.3074,0.2565,0.33059999999999995,0.33629999999999993,0.11969999999999999,0.3021,0.0945,0.12179999999999999,0.12389999999999998,0.1113,0.3127,-0.12999999999999995,-0.13999999999999996,-0.08000000000000002,-0.010000000000000009,0.04999999999999993,0.11999999999999994,-0.010000000000000009,-0.020000000000000018,0.36,0.039999999999999925,-0.24000000000000002,-0.37,-0.38,-0.32000000000000006,-0.05999999999999994
1.51,1.0,1.21,1.23,1.44,1.33,1.56,1.0499999999999998,0.84,1.2599999999999998,0.79,1.02,0.51,0.72,0.9299999999999999,0.735632183908046,1.777777777777778,0.9275362318840581,4.266666666666667,1.1228070175438598,1.359375,2.416666666666667,1.2608695652173914,5.8,1.5263157894736843,0.5625,0.41379310344827586,0.5217391304347826,2.4,0.6315789473684211,1.078125,0.793103448275862,1.9166666666666665,4.6,1.2105263157894737,0.234375,0.17241379310344826,0.4166666666666667,0.2173913043478261,0.2631578947368421,0.8906249999999999,0.6551724137931034,1.5833333333333333,0.8260869565217391,3.8,0.5568,0.2304,0.36479999999999996,0.3132,0.49589999999999995,0.4416,0.6003,0.24839999999999998,0.1035,0.3932999999999999,0.096,0.1305,0.054,0.08549999999999999,0.20519999999999997,-0.22999999999999998,0.28,0.07000000000000006,0.51,0.30000000000000004,0.04999999999999993,-0.18000000000000005,0.32999999999999996,0.5399999999999999,0.12,-0.49,-0.72,-0.21,-0.41999999999999993,0.20999999999999996
0.38,0.65,0.29000000000000004,0.79,0.43000000000000005,0.32999999999999996,0.47,0.74,0.59,0.38,0.5,0.64,0.91,0.55,0.7000000000000001,0.4615384615384615,0.22641509433962262,0.5714285714285714,0.3157894736842105,0.7058823529411764,2.166666666666667,0.49056603773584906,1.2380952380952381,0.6842105263157895,1.5294117647058822,4.416666666666667,2.0384615384615383,2.523809523809524,1.3947368421052633,3.1176470588235294,1.75,0.8076923076923076,0.3962264150943396,0.5526315789473684,1.2352941176470587,3.166666666666667,1.4615384615384615,0.7169811320754716,1.8095238095238095,2.235294117647059,1.4166666666666667,0.6538461538461539,0.32075471698113206,0.8095238095238096,0.4473684210526316,0.0312,0.0636,0.0204,0.1378,0.0442,0.025199999999999997,0.0546,0.1113,0.0798,0.0357,0.0456,0.0988,0.20140000000000002,0.0646,0.09010000000000001,-0.14,-0.41000000000000003,-0.05000000000000002,-0.27,0.09,0.09,-0.05000000000000002,-0.32000000000000006,-0.17,0.03999999999999998,0.26,0.12,-0.15000000000000002,0.21,-0.36
1.18,1.3599999999999999,1.68,1.12,1.44,1.48,1.24,1.42,1.53,1.74,1.47,1.23,1.4100000000000001,1.73,1.62,1.5106382978723405,1.0923076923076922,0.922077922077922,0.9342105263157894,0.7319587628865979,0.6619718309859155,0.7230769230769231,0.6103896103896104,0.6184210526315789,0.4845360824742268,0.915492957746479,1.3829787234042554,0.8441558441558442,0.8552631578947368,0.6701030927835052,1.0845070422535212,1.6382978723404256,1.1846153846153846,1.013157894736842,0.7938144329896908,1.0704225352112677,1.6170212765957448,1.1692307692307693,0.987012987012987,0.7835051546391752,1.3661971830985915,2.0638297872340425,1.4923076923076921,1.2597402597402596,1.276315789473684,0.33369999999999994,0.46149999999999997,0.6887,0.3055,0.45589999999999997,0.5467,0.3619,0.5005000000000001,0.5852,0.7469,0.5396,0.35719999999999996,0.49400000000000005,0.7372,0.6305,0.24,0.05999999999999994,-0.26,-0.18000000000000005,-0.5,0.06000000000000005,0.30000000000000004,0.12,0.010000000000000009,-0.19999999999999996,0.050000000000000044,0.29000000000000004,0.10999999999999999,-0.20999999999999996,0.31999999999999995
1.94,1.94,1.22,1.9,1.18,1.27,1.23,1.23,1.01,0.51,1.72,1.68,1.68,0.96,1.18,1.0421052631578949,1.0421052631578949,3.535714285714285,1.356164383561644,4.304347826086956,0.9595959595959596,1.0,3.3928571428571423,1.3013698630136985,4.130434782608695,0.9595959595959596,1.0,3.3928571428571423,1.3013698630136985,4.130434782608695,0.2828282828282829,0.2947368421052632,0.2947368421052632,0.3835616438356165,1.2173913043478262,0.7373737373737373,0.768421052631579,0.768421052631579,2.6071428571428568,3.1739130434782608,0.23232323232323235,0.24210526315789477,0.24210526315789477,0.8214285714285714,0.31506849315068497,0.9405,0.9405,0.2277,0.9025,0.2185,0.2772,0.266,0.266,0.20440000000000003,0.06440000000000001,0.7227,0.6935,0.6935,0.1679,0.2185,0.040000000000000036,0.040000000000000036,0.76,0.0,0.72,-0.71,-0.6699999999999999,-0.6699999999999999,-0.44999999999999996,0.05000000000000002,-0.26,-0.21999999999999997,-0.21999999999999997,0.5,-0.72
1.68,1.81,1.03,1.79,1.01,1.0899999999999999,1.0699999999999998,1.2,0.78,0.42,1.3900000000000001,1.37,1.5,0.72,1.14,1.0240963855421688,0.8854166666666666,3.5416666666666665,1.574074074074074,4.722222222222222,0.9764705882352941,0.8645833333333334,3.4583333333333335,1.5370370370370368,4.611111111111111,1.1294117647058823,1.1566265060240963,4.0,1.7777777777777777,5.333333333333333,0.2823529411764706,0.2891566265060241,0.25,0.4444444444444444,1.3333333333333333,0.6352941176470589,0.6506024096385543,0.5625000000000001,2.2500000000000004,3.0000000000000004,0.21176470588235294,0.21686746987951808,0.1875,0.75,0.3333333333333333,0.7054999999999999,0.816,0.153,0.7968,0.14939999999999998,0.204,0.1992,0.2304,0.1296,0.043199999999999995,0.459,0.4482,0.5184,0.09720000000000001,0.17279999999999998,0.020000000000000018,-0.10999999999999999,0.6699999999999999,-0.13,0.6499999999999999,-0.61,-0.59,-0.72,-0.30000000000000004,0.06,-0.30999999999999994,-0.2899999999999999,-0.41999999999999993,0.36000000000000004,-0.78
