P(E_S1) + P(E_T1),P(E_S1) + P(LUMO),P(E_S1) + P(f_S1),P(E_T1) + P(LUMO),P(E_T1) + P(f_S1),P(dDM) + P(E_S1),P(dDM) + P(E_T1),P(dDM) + P(LUMO),P(dDM) + P(dEST),P(dDM) + P(f_S1),P(dEST) + P(E_S1),P(dEST) + P(E_T1),P(dEST) + P(LUMO),P(dEST) + P(f_S1),P(f_S1) + P(LUMO),P(E_S1) / P(E_T1),P(E_S1) / P(LUMO),P(E_S1) / P(dDM),P(E_S1) / P(dEST),P(E_S1) / P(f_S1),P(E_T1) / P(E_S1),P(E_T1) / P(LUMO),P(E_T1) / P(dDM),P(E_T1) / P(dEST),P(E_T1) / P(f_S1),P(LUMO) / P(E_S1),P(LUMO) / P(E_T1),P(LUMO) / P(dDM),P(LUMO) / P(dEST),P(LUMO) / P(f_S1),P(dDM) / P(E_S1),P(dDM) / P(E_T1),P(dDM) / P(LUMO),P(dDM) / P(dEST),P(dDM) / P(f_S1),P(dEST) / P(E_S1),P(dEST) / P(E_T1),P(dEST) / P(LUMO),P(dEST) / P(dDM),P(dEST) / P(f_S1),P(f_S1) / P(E_S1),P(f_S1) / P(E_T1),P(f_S1) / P(LUMO),P(f_S1) / P(dDM),P(f_S1) / P(dEST),P(E_S1) * P(E_T1),P(E_S1) * P(LUMO),P(E_S1) * P(f_S1),P(E_T1) * P(LUMO),P(E_T1) * P(f_S1),P(dDM) * P(E_S1),P(dDM) * P(E_T1),P(dDM) * P(LUMO),P(dDM) * P(dEST),P(dDM) * P(f_S1),P(dEST) * P(E_S1),P(dEST) * P(E_T1),P(dEST) * P(LUMO),P(dEST) * P(f_S1),P(f_S1) * P(LUMO),P(E_S1) - P(E_T1),P(E_S1) - P(LUMO),P(E_S1) - P(f_S1),P(E_T1) - P(LUMO),P(E_T1) - P(f_S1),P(dDM) - P(E_S1),P(dDM) - P(E_T1),P(dDM) - P(LUMO),P(dDM) - P(dEST),P(dDM) - P(f_S1),P(dEST) - P(E_S1),P(dEST) - P(E_T1),P(dEST) - P(LUMO),P(dEST) - P(f_S1),P(f_S1) - P(LUMO)
1.51,1.4249999999999998,1.35,1.475,1.4,1.18,1.23,1.145,0.91,1.07,1.19,1.24,1.155,1.08,1.315,0.9358974358974358,1.050359712230216,1.6222222222222222,1.5869565217391304,1.1774193548387097,1.0684931506849316,1.1223021582733814,1.7333333333333334,1.6956521739130435,1.2580645161290323,0.9520547945205479,0.891025641025641,1.5444444444444443,1.5108695652173911,1.1209677419354838,0.6164383561643836,0.5769230769230769,0.6474820143884893,0.9782608695652174,0.7258064516129032,0.6301369863013699,0.5897435897435898,0.6618705035971224,1.0222222222222221,0.7419354838709677,0.8493150684931507,0.7948717948717948,0.8920863309352518,1.3777777777777778,1.3478260869565217,0.5694,0.50735,0.4526,0.5421,0.48360000000000003,0.3285,0.35100000000000003,0.31275,0.20700000000000002,0.279,0.3358,0.3588,0.3197,0.2852,0.43089999999999995,-0.050000000000000044,0.03500000000000003,0.10999999999999999,0.08500000000000008,0.16000000000000003,-0.27999999999999997,-0.33,-0.24499999999999994,-0.010000000000000009,-0.16999999999999998,-0.26999999999999996,-0.32,-0.23499999999999993,-0.15999999999999998,-0.07499999999999996
1.88,1.93,1.17,1.9100000000000001,1.1500000000000001,1.025,1.0050000000000001,1.055,0.6549999999999999,0.295,1.5299999999999998,1.51,1.56,0.7999999999999999,1.2,1.021505376344086,0.9693877551020408,12.666666666666666,1.6379310344827587,4.318181818181818,0.9789473684210527,0.9489795918367347,12.4,1.6034482758620692,4.2272727272727275,1.0315789473684212,1.053763440860215,13.066666666666666,1.6896551724137931,4.454545454545454,0.07894736842105263,0.08064516129032258,0.07653061224489796,0.12931034482758622,0.3409090909090909,0.6105263157894737,0.6236559139784945,0.5918367346938775,7.733333333333333,2.6363636363636362,0.23157894736842105,0.23655913978494622,0.22448979591836735,2.9333333333333336,0.37931034482758624,0.8835,0.9309999999999999,0.209,0.9114,0.2046,0.07125,0.06975,0.0735,0.0435,0.0165,0.5509999999999999,0.5394,0.5683999999999999,0.1276,0.21559999999999999,0.019999999999999907,-0.030000000000000027,0.73,-0.04999999999999993,0.7100000000000001,-0.875,-0.8550000000000001,-0.905,-0.505,-0.14500000000000002,-0.37,-0.3500000000000001,-0.4,0.36,-0.76
1.0,1.43,1.24,1.25,1.06,0.98,0.8,1.23,1.1,1.04,1.2999999999999998,1.1199999999999999,1.5499999999999998,1.3599999999999999,1.49,1.4390243902439024,0.7023809523809523,1.5128205128205128,0.8309859154929577,0.9076923076923076,0.6949152542372882,0.4880952380952381,1.051282051282051,0.5774647887323944,0.6307692307692307,1.423728813559322,2.048780487804878,2.1538461538461537,1.1830985915492958,1.2923076923076922,0.6610169491525424,0.951219512195122,0.4642857142857143,0.5492957746478874,0.6,1.2033898305084745,1.7317073170731707,0.8452380952380952,1.8205128205128203,1.0923076923076922,1.1016949152542375,1.5853658536585367,0.7738095238095238,1.6666666666666667,0.915492957746479,0.24189999999999998,0.49559999999999993,0.3835,0.3444,0.2665,0.2301,0.1599,0.3276,0.2769,0.2535,0.41889999999999994,0.29109999999999997,0.5963999999999999,0.46149999999999997,0.546,0.18,-0.25,-0.06000000000000005,-0.43,-0.24000000000000005,-0.19999999999999996,-0.019999999999999962,-0.44999999999999996,-0.31999999999999995,-0.26,0.12,0.3,-0.13,0.05999999999999994,-0.18999999999999995
0.89,1.3900000000000001,1.17,1.26,1.04,0.9199999999999999,0.79,1.29,1.08,1.07,1.1800000000000002,1.05,1.55,1.33,1.54,1.3421052631578947,0.5795454545454546,1.2439024390243902,0.7611940298507462,0.7727272727272727,0.7450980392156863,0.4318181818181818,0.926829268292683,0.5671641791044776,0.5757575757575757,1.7254901960784315,2.3157894736842106,2.1463414634146343,1.3134328358208955,1.3333333333333333,0.8039215686274509,1.0789473684210527,0.4659090909090909,0.6119402985074626,0.6212121212121211,1.3137254901960784,1.7631578947368423,0.7613636363636364,1.6341463414634148,1.0151515151515151,1.2941176470588236,1.736842105263158,0.75,1.6097560975609757,0.9850746268656716,0.1938,0.44880000000000003,0.3366,0.33440000000000003,0.2508,0.20909999999999998,0.1558,0.36079999999999995,0.2747,0.2706,0.3417,0.2546,0.5896,0.44220000000000004,0.5808,0.13,-0.37,-0.15000000000000002,-0.5,-0.28,-0.10000000000000003,0.02999999999999997,-0.47000000000000003,-0.26000000000000006,-0.25000000000000006,0.16000000000000003,0.29000000000000004,-0.20999999999999996,0.010000000000000009,-0.21999999999999997
0.84,1.37,1.12,1.25,1.0,0.8999999999999999,0.78,1.31,1.08,1.06,1.1400000000000001,1.02,1.55,1.3,1.53,1.3333333333333333,0.5393258426966292,1.1428571428571428,0.7272727272727272,0.75,0.75,0.4044943820224719,0.8571428571428571,0.5454545454545454,0.5625,1.8541666666666667,2.4722222222222223,2.119047619047619,1.3484848484848484,1.390625,0.875,1.1666666666666667,0.47191011235955055,0.6363636363636364,0.65625,1.3750000000000002,1.8333333333333335,0.7415730337078652,1.5714285714285716,1.03125,1.3333333333333335,1.777777777777778,0.7191011235955056,1.523809523809524,0.9696969696969697,0.17279999999999998,0.42719999999999997,0.3072,0.3204,0.2304,0.20159999999999997,0.1512,0.37379999999999997,0.2772,0.2688,0.3168,0.2376,0.5874,0.42240000000000005,0.5696,0.12,-0.41000000000000003,-0.16000000000000003,-0.53,-0.28,-0.06,0.06,-0.47000000000000003,-0.24000000000000005,-0.22000000000000003,0.18000000000000005,0.30000000000000004,-0.22999999999999998,0.020000000000000018,-0.25
0.21000000000000002,0.62,0.6699999999999999,0.67,0.72,0.155,0.20500000000000002,0.615,0.9049999999999999,0.6649999999999999,0.9099999999999999,0.96,1.37,1.42,1.13,0.6153846153846154,0.14814814814814814,1.0666666666666667,0.0963855421686747,0.13559322033898305,1.625,0.24074074074074073,1.7333333333333334,0.1566265060240964,0.22033898305084748,6.75,4.153846153846154,7.200000000000001,0.6506024096385543,0.9152542372881357,0.9375,0.5769230769230769,0.13888888888888887,0.09036144578313253,0.1271186440677966,10.375,6.384615384615384,1.5370370370370368,11.066666666666666,1.4067796610169492,7.374999999999999,4.538461538461538,1.0925925925925926,7.866666666666666,0.7108433734939759,0.010400000000000001,0.0432,0.0472,0.07020000000000001,0.0767,0.006,0.00975,0.0405,0.06224999999999999,0.04425,0.0664,0.1079,0.4482,0.48969999999999997,0.3186,-0.05,-0.46,-0.51,-0.41000000000000003,-0.45999999999999996,-0.0050000000000000044,-0.05500000000000001,-0.465,-0.755,-0.515,0.75,0.7,0.2899999999999999,0.24,0.04999999999999993
0.18,0.69,0.6499999999999999,0.73,0.69,0.24000000000000002,0.28,0.79,0.9800000000000001,0.75,0.8800000000000001,0.92,1.4300000000000002,1.3900000000000001,1.2,0.6363636363636365,0.11290322580645162,0.411764705882353,0.08641975308641976,0.12068965517241381,1.5714285714285714,0.1774193548387097,0.6470588235294117,0.13580246913580246,0.18965517241379312,8.857142857142856,5.636363636363637,3.6470588235294117,0.7654320987654321,1.0689655172413794,2.4285714285714284,1.5454545454545456,0.2741935483870968,0.20987654320987653,0.2931034482758621,11.571428571428571,7.363636363636364,1.306451612903226,4.764705882352941,1.3965517241379313,8.285714285714285,5.2727272727272725,0.9354838709677419,3.4117647058823524,0.7160493827160492,0.007700000000000001,0.0434,0.040600000000000004,0.0682,0.0638,0.011900000000000003,0.0187,0.10540000000000001,0.13770000000000002,0.09860000000000001,0.05670000000000001,0.08910000000000001,0.5022,0.4698,0.3596,-0.039999999999999994,-0.55,-0.51,-0.51,-0.47,0.1,0.06000000000000001,-0.44999999999999996,-0.64,-0.4099999999999999,0.74,0.7000000000000001,0.19000000000000006,0.2300000000000001,-0.040000000000000036
0.16,0.69,0.6200000000000001,0.73,0.66,0.22,0.26,0.79,0.9600000000000001,0.7200000000000001,0.8600000000000001,0.9,1.4300000000000002,1.36,1.19,0.6,0.09523809523809523,0.375,0.075,0.10714285714285712,1.6666666666666667,0.15873015873015875,0.625,0.125,0.17857142857142858,10.5,6.3,3.9375,0.7875,1.125,2.666666666666667,1.5999999999999999,0.25396825396825395,0.19999999999999998,0.2857142857142857,13.333333333333334,8.0,1.26984126984127,5.0,1.4285714285714286,9.333333333333334,5.6000000000000005,0.888888888888889,3.5000000000000004,0.7000000000000001,0.006,0.0378,0.033600000000000005,0.063,0.05600000000000001,0.0096,0.016,0.1008,0.128,0.08960000000000001,0.048,0.08000000000000002,0.504,0.44800000000000006,0.35280000000000006,-0.04000000000000001,-0.5700000000000001,-0.5,-0.53,-0.4600000000000001,0.1,0.06,-0.47,-0.64,-0.4,0.74,0.7000000000000001,0.17000000000000004,0.24,-0.06999999999999995
0.11,0.68,0.5700000000000001,0.73,0.62,0.105,0.155,0.725,0.825,0.615,0.78,0.83,1.4,1.29,1.19,0.375,0.04615384615384615,0.4,0.04,0.05555555555555555,2.666666666666667,0.12307692307692307,1.0666666666666667,0.10666666666666667,0.14814814814814814,21.666666666666668,8.125,8.666666666666668,0.8666666666666667,1.2037037037037037,2.5,0.9375,0.11538461538461538,0.09999999999999999,0.13888888888888887,25.0,9.375,1.1538461538461537,10.0,1.3888888888888888,18.000000000000004,6.75,0.8307692307692308,7.200000000000001,0.7200000000000001,0.0024,0.0195,0.0162,0.052000000000000005,0.0432,0.00225,0.006,0.04875,0.056249999999999994,0.0405,0.0225,0.06,0.48750000000000004,0.405,0.35100000000000003,-0.05,-0.62,-0.51,-0.5700000000000001,-0.46,0.045,-0.0050000000000000044,-0.5750000000000001,-0.675,-0.465,0.72,0.67,0.09999999999999998,0.20999999999999996,-0.10999999999999999
1.28,0.805,0.79,1.025,1.01,0.8700000000000001,1.09,0.615,0.5900000000000001,0.6000000000000001,0.78,1.0,0.525,0.51,0.535,0.7066666666666667,1.9272727272727272,1.5588235294117647,2.12,2.0384615384615383,1.4150943396226414,2.727272727272727,2.205882352941176,3.0,2.8846153846153846,0.5188679245283019,0.3666666666666667,0.8088235294117647,1.1,1.0576923076923077,0.6415094339622641,0.45333333333333337,1.2363636363636363,1.36,1.3076923076923077,0.4716981132075471,0.3333333333333333,0.9090909090909091,0.7352941176470588,0.9615384615384615,0.49056603773584906,0.3466666666666667,0.9454545454545454,0.7647058823529411,1.04,0.3975,0.14575000000000002,0.1378,0.20625000000000002,0.195,0.18020000000000003,0.255,0.09350000000000001,0.085,0.0884,0.1325,0.1875,0.06875,0.065,0.07150000000000001,-0.21999999999999997,0.255,0.27,0.475,0.49,-0.19,-0.41,0.065,0.09000000000000002,0.08000000000000002,-0.28,-0.5,-0.025000000000000022,-0.010000000000000009,-0.015000000000000013
0.8500000000000001,0.9199999999999999,0.6100000000000001,1.1099999999999999,0.8,0.95,1.1400000000000001,1.21,0.75,0.9,0.46,0.65,0.72,0.41000000000000003,0.87,0.6346153846153846,0.5593220338983051,0.5322580645161291,2.5384615384615383,1.1785714285714286,1.5757575757575757,0.8813559322033899,0.8387096774193549,4.0,1.857142857142857,1.7878787878787876,1.1346153846153846,0.9516129032258064,4.538461538461538,2.1071428571428568,1.8787878787878787,1.1923076923076923,1.0508474576271187,4.769230769230769,2.214285714285714,0.3939393939393939,0.25,0.22033898305084748,0.20967741935483872,0.46428571428571425,0.8484848484848485,0.5384615384615385,0.47457627118644075,0.4516129032258065,2.153846153846154,0.1716,0.1947,0.09240000000000001,0.3068,0.1456,0.2046,0.3224,0.36579999999999996,0.0806,0.1736,0.0429,0.06760000000000001,0.0767,0.0364,0.1652,-0.19,-0.25999999999999995,0.04999999999999999,-0.06999999999999995,0.24,0.29,0.09999999999999998,0.030000000000000027,0.49,0.33999999999999997,-0.2,-0.39,-0.45999999999999996,-0.15000000000000002,-0.30999999999999994
0.69,0.98,0.5800000000000001,1.13,0.73,0.9400000000000001,1.09,1.38,0.8400000000000001,0.98,0.44000000000000006,0.59,0.88,0.48,1.02,0.6428571428571429,0.3802816901408451,0.40298507462686567,1.588235294117647,0.870967741935484,1.5555555555555554,0.5915492957746479,0.626865671641791,2.4705882352941173,1.3548387096774193,2.6296296296296293,1.6904761904761905,1.0597014925373134,4.1764705882352935,2.290322580645161,2.4814814814814814,1.5952380952380953,0.943661971830986,3.941176470588235,2.1612903225806455,0.6296296296296297,0.4047619047619048,0.2394366197183099,0.2537313432835821,0.5483870967741936,1.1481481481481481,0.7380952380952381,0.4366197183098592,0.46268656716417905,1.8235294117647058,0.1134,0.1917,0.08370000000000001,0.29819999999999997,0.13019999999999998,0.18090000000000003,0.2814,0.4757,0.11390000000000002,0.20770000000000002,0.0459,0.0714,0.1207,0.052700000000000004,0.2201,-0.14999999999999997,-0.43999999999999995,-0.03999999999999998,-0.29,0.10999999999999999,0.4,0.25000000000000006,-0.039999999999999925,0.5,0.36000000000000004,-0.1,-0.24999999999999997,-0.5399999999999999,-0.13999999999999999,-0.39999999999999997
0.86,0.735,0.72,0.855,0.84,1.02,1.1400000000000001,1.0150000000000001,0.87,1.0,0.59,0.71,0.585,0.57,0.715,0.7551020408163265,1.0136986301369864,0.5692307692307692,1.6818181818181819,1.0571428571428572,1.3243243243243243,1.3424657534246576,0.7538461538461538,2.227272727272727,1.4000000000000001,0.9864864864864865,0.7448979591836735,0.5615384615384615,1.659090909090909,1.042857142857143,1.7567567567567568,1.326530612244898,1.7808219178082192,2.9545454545454546,1.8571428571428574,0.5945945945945946,0.4489795918367347,0.6027397260273972,0.3384615384615384,0.6285714285714287,0.9459459459459459,0.7142857142857143,0.958904109589041,0.5384615384615384,1.5909090909090908,0.1813,0.13505,0.1295,0.17884999999999998,0.17149999999999999,0.2405,0.3185,0.23725,0.14300000000000002,0.22749999999999998,0.0814,0.10779999999999999,0.0803,0.077,0.12775,-0.12,0.0050000000000000044,0.020000000000000018,0.125,0.14,0.28,0.16000000000000003,0.28500000000000003,0.43000000000000005,0.30000000000000004,-0.15,-0.27,-0.145,-0.12999999999999998,-0.015000000000000013
0.56,0.37,0.29000000000000004,0.47000000000000003,0.39,0.305,0.405,0.21500000000000002,0.34500000000000003,0.135,0.5,0.6000000000000001,0.41000000000000003,0.33,0.2,0.696969696969697,1.6428571428571428,3.066666666666667,0.8518518518518519,3.8333333333333335,1.434782608695652,2.357142857142857,4.4,1.222222222222222,5.500000000000001,0.6086956521739131,0.42424242424242425,1.866666666666667,0.5185185185185185,2.3333333333333335,0.3260869565217391,0.22727272727272727,0.5357142857142857,0.27777777777777773,1.25,1.173913043478261,0.8181818181818182,1.9285714285714286,3.6000000000000005,4.500000000000001,0.2608695652173913,0.1818181818181818,0.4285714285714285,0.8,0.2222222222222222,0.07590000000000001,0.032200000000000006,0.0138,0.046200000000000005,0.0198,0.01725,0.02475,0.0105,0.02025,0.0045,0.06210000000000001,0.08910000000000001,0.03780000000000001,0.0162,0.008400000000000001,-0.1,0.09,0.17,0.19,0.27,-0.15500000000000003,-0.255,-0.06500000000000002,-0.195,0.015,0.04000000000000001,-0.06,0.13,0.21000000000000002,-0.08000000000000002
0.30000000000000004,0.39,0.16,0.49,0.26,0.175,0.275,0.365,0.575,0.135,0.6,0.7,0.79,0.56,0.35,0.5,0.3448275862068966,1.3333333333333335,0.2,1.6666666666666667,2.0,0.6896551724137931,2.666666666666667,0.4,3.3333333333333335,2.8999999999999995,1.4499999999999997,3.8666666666666667,0.58,4.833333333333333,0.7499999999999999,0.37499999999999994,0.25862068965517243,0.15,1.25,5.0,2.5,1.7241379310344829,6.666666666666667,8.333333333333334,0.6,0.3,0.20689655172413793,0.8,0.12,0.020000000000000004,0.028999999999999998,0.006,0.057999999999999996,0.012,0.0075,0.015,0.02175,0.0375,0.0045,0.05,0.1,0.145,0.03,0.0174,-0.1,-0.18999999999999997,0.04000000000000001,-0.08999999999999997,0.14,-0.02500000000000001,-0.125,-0.21499999999999997,-0.425,0.015,0.4,0.3,0.21000000000000002,0.44,-0.22999999999999998
1.9,1.8199999999999998,1.72,1.7999999999999998,1.7,1.54,1.52,1.44,1.1400000000000001,1.3399999999999999,1.52,1.5,1.42,1.32,1.62,1.0212765957446808,1.1162790697674418,1.6551724137931034,1.714285714285714,1.263157894736842,0.9791666666666666,1.0930232558139534,1.620689655172414,1.6785714285714284,1.2368421052631577,0.8958333333333334,0.9148936170212766,1.4827586206896552,1.5357142857142856,1.131578947368421,0.6041666666666666,0.6170212765957447,0.6744186046511628,1.0357142857142856,0.763157894736842,0.5833333333333334,0.5957446808510639,0.6511627906976745,0.9655172413793105,0.736842105263158,0.7916666666666667,0.8085106382978724,0.8837209302325582,1.310344827586207,1.357142857142857,0.9023999999999999,0.8256,0.7296,0.8083999999999999,0.7143999999999999,0.5568,0.5451999999999999,0.49879999999999997,0.32480000000000003,0.44079999999999997,0.5376000000000001,0.5264,0.48160000000000003,0.42560000000000003,0.6536,0.020000000000000018,0.09999999999999998,0.19999999999999996,0.07999999999999996,0.17999999999999994,-0.38,-0.36,-0.28,0.019999999999999907,-0.18000000000000005,-0.3999999999999999,-0.3799999999999999,-0.29999999999999993,-0.19999999999999996,-0.09999999999999998
1.78,1.8,1.69,1.78,1.67,1.5,1.48,1.5,1.12,1.3900000000000001,1.42,1.4,1.42,1.31,1.69,1.0227272727272727,1.0,1.5,1.7307692307692308,1.139240506329114,0.9777777777777777,0.9777777777777777,1.4666666666666668,1.6923076923076923,1.1139240506329113,1.0,1.0227272727272727,1.5,1.7307692307692308,1.139240506329114,0.6666666666666666,0.6818181818181818,0.6666666666666666,1.1538461538461537,0.7594936708860759,0.5777777777777778,0.5909090909090909,0.5777777777777778,0.8666666666666667,0.6582278481012658,0.8777777777777778,0.8977272727272728,0.8777777777777778,1.3166666666666669,1.5192307692307692,0.792,0.81,0.7110000000000001,0.792,0.6952,0.54,0.528,0.54,0.312,0.474,0.468,0.4576,0.468,0.41080000000000005,0.7110000000000001,0.020000000000000018,0.0,0.10999999999999999,-0.020000000000000018,0.08999999999999997,-0.30000000000000004,-0.28,-0.30000000000000004,0.07999999999999996,-0.19000000000000006,-0.38,-0.36,-0.38,-0.27,-0.10999999999999999
1.81,1.83,1.73,1.8,1.7000000000000002,1.51,1.48,1.5,1.1400000000000001,1.4,1.4700000000000002,1.44,1.46,1.36,1.7200000000000002,1.0337078651685394,1.010989010989011,1.5593220338983051,1.6727272727272726,1.1358024691358024,0.967391304347826,0.978021978021978,1.5084745762711866,1.6181818181818182,1.0987654320987654,0.9891304347826086,1.0224719101123596,1.5423728813559323,1.6545454545454545,1.1234567901234567,0.6413043478260869,0.6629213483146067,0.6483516483516483,1.0727272727272725,0.728395061728395,0.5978260869565217,0.6179775280898877,0.6043956043956045,0.9322033898305085,0.6790123456790124,0.8804347826086957,0.9101123595505618,0.8901098901098902,1.3728813559322035,1.4727272727272727,0.8188000000000001,0.8372,0.7452000000000001,0.8099000000000001,0.7209000000000001,0.5428,0.5251,0.5369,0.3245,0.4779,0.5060000000000001,0.48950000000000005,0.5005000000000001,0.44550000000000006,0.7371000000000001,0.030000000000000027,0.010000000000000009,0.10999999999999999,-0.020000000000000018,0.07999999999999996,-0.33000000000000007,-0.30000000000000004,-0.32000000000000006,0.039999999999999925,-0.22000000000000008,-0.37,-0.33999999999999997,-0.36,-0.26,-0.09999999999999998
0.96,1.3,0.49,1.4,0.5900000000000001,0.505,0.605,0.945,0.375,0.135,0.73,0.8300000000000001,1.17,0.36,0.9299999999999999,0.8113207547169811,0.4942528735632184,5.733333333333333,1.4333333333333333,7.166666666666667,1.232558139534884,0.6091954022988506,7.066666666666667,1.7666666666666668,8.833333333333334,2.0232558139534884,1.641509433962264,11.6,2.9,14.5,0.1744186046511628,0.14150943396226415,0.08620689655172413,0.25,1.25,0.6976744186046512,0.5660377358490566,0.3448275862068965,4.0,5.0,0.13953488372093023,0.11320754716981131,0.06896551724137931,0.8,0.2,0.22790000000000002,0.3741,0.0258,0.4611,0.0318,0.03225,0.03975,0.06525,0.0225,0.0045,0.129,0.159,0.261,0.018,0.052199999999999996,-0.10000000000000003,-0.44,0.37,-0.33999999999999997,0.47000000000000003,-0.355,-0.455,-0.795,-0.22499999999999998,0.015,-0.13,-0.23000000000000004,-0.5700000000000001,0.24,-0.81
1.02,1.51,0.5800000000000001,1.49,0.56,0.595,0.575,1.065,0.5449999999999999,0.135,0.99,0.97,1.46,0.53,1.05,1.04,0.5252525252525253,6.933333333333334,1.1063829787234043,8.666666666666668,0.9615384615384615,0.5050505050505051,6.666666666666667,1.0638297872340425,8.333333333333334,1.9038461538461537,1.98,13.200000000000001,2.1063829787234045,16.5,0.14423076923076922,0.15,0.07575757575757576,0.1595744680851064,1.25,0.9038461538461537,0.94,0.47474747474747475,6.266666666666667,7.833333333333333,0.11538461538461538,0.12,0.06060606060606061,0.8,0.1276595744680851,0.26,0.5148,0.0312,0.495,0.03,0.039,0.0375,0.07425,0.03525,0.0045,0.2444,0.235,0.4653,0.028199999999999996,0.059399999999999994,0.020000000000000018,-0.47,0.46,-0.49,0.44,-0.445,-0.425,-0.915,-0.39499999999999996,0.015,-0.050000000000000044,-0.030000000000000027,-0.52,0.41,-0.9299999999999999
1.02,1.27,0.48,1.45,0.6599999999999999,0.64,0.82,1.07,0.4,0.28,0.6,0.78,1.03,0.24,0.9099999999999999,0.7,0.49411764705882355,1.909090909090909,2.3333333333333335,7.0,1.4285714285714286,0.7058823529411765,2.727272727272727,3.3333333333333335,10.0,2.0238095238095237,1.4166666666666667,3.8636363636363633,4.722222222222222,14.166666666666666,0.5238095238095238,0.3666666666666667,0.25882352941176473,1.2222222222222223,3.666666666666667,0.42857142857142855,0.3,0.21176470588235294,0.8181818181818181,3.0,0.14285714285714285,0.1,0.07058823529411765,0.2727272727272727,0.3333333333333333,0.252,0.357,0.025199999999999997,0.51,0.036,0.0924,0.132,0.187,0.039599999999999996,0.0132,0.0756,0.108,0.153,0.010799999999999999,0.051,-0.18,-0.43,0.36,-0.25,0.54,-0.19999999999999998,-0.38,-0.63,0.04000000000000001,0.16,-0.24,-0.42,-0.6699999999999999,0.12,-0.79
1.03,1.145,0.98,1.275,1.1099999999999999,1.02,1.15,1.265,0.7799999999999999,1.1,0.66,0.7899999999999999,0.9049999999999999,0.74,1.225,0.7758620689655173,0.6474820143884893,0.7894736842105264,2.142857142857143,0.8490566037735849,1.2888888888888888,0.8345323741007195,1.0175438596491229,2.761904761904762,1.0943396226415094,1.5444444444444443,1.1982758620689655,1.219298245614035,3.3095238095238093,1.311320754716981,1.2666666666666666,0.9827586206896551,0.8201438848920863,2.714285714285714,1.0754716981132073,0.4666666666666666,0.3620689655172414,0.302158273381295,0.368421052631579,0.3962264150943396,1.1777777777777778,0.913793103448276,0.7625899280575541,0.9298245614035089,2.523809523809524,0.261,0.31275,0.23850000000000002,0.40309999999999996,0.3074,0.2565,0.33059999999999995,0.39614999999999995,0.11969999999999999,0.3021,0.0945,0.12179999999999999,0.14595,0.1113,0.36835,-0.12999999999999995,-0.24499999999999994,-0.08000000000000002,-0.11499999999999999,0.04999999999999993,0.11999999999999994,-0.010000000000000009,-0.125,0.36,0.039999999999999925,-0.24000000000000002,-0.37,-0.485,-0.32000000000000006,-0.16499999999999992
1.51,1.09,1.21,1.32,1.44,1.33,1.56,1.14,0.84,1.2599999999999998,0.79,1.02,0.6,0.72,1.02,0.735632183908046,1.4222222222222223,0.9275362318840581,4.266666666666667,1.1228070175438598,1.359375,1.9333333333333333,1.2608695652173914,5.8,1.5263157894736843,0.703125,0.5172413793103449,0.6521739130434784,3.0,0.7894736842105264,1.078125,0.793103448275862,1.5333333333333332,4.6,1.2105263157894737,0.234375,0.17241379310344826,0.3333333333333333,0.2173913043478261,0.2631578947368421,0.8906249999999999,0.6551724137931034,1.2666666666666666,0.8260869565217391,3.8,0.5568,0.28800000000000003,0.36479999999999996,0.3915,0.49589999999999995,0.4416,0.6003,0.3105,0.1035,0.3932999999999999,0.096,0.1305,0.0675,0.08549999999999999,0.2565,-0.22999999999999998,0.19,0.07000000000000006,0.42,0.30000000000000004,0.04999999999999993,-0.18000000000000005,0.23999999999999994,0.5399999999999999,0.12,-0.49,-0.72,-0.30000000000000004,-0.41999999999999993,0.11999999999999994
0.38,0.64,0.29000000000000004,0.78,0.43000000000000005,0.32999999999999996,0.47,0.73,0.59,0.38,0.5,0.64,0.9,0.55,0.6900000000000001,0.4615384615384615,0.23076923076923075,0.5714285714285714,0.3157894736842105,0.7058823529411764,2.166666666666667,0.5,1.2380952380952381,0.6842105263157895,1.5294117647058822,4.333333333333334,2.0,2.4761904761904763,1.368421052631579,3.0588235294117645,1.75,0.8076923076923076,0.4038461538461538,0.5526315789473684,1.2352941176470587,3.166666666666667,1.4615384615384615,0.7307692307692307,1.8095238095238095,2.235294117647059,1.4166666666666667,0.6538461538461539,0.3269230769230769,0.8095238095238096,0.4473684210526316,0.0312,0.0624,0.0204,0.13520000000000001,0.0442,0.025199999999999997,0.0546,0.1092,0.0798,0.0357,0.0456,0.0988,0.1976,0.0646,0.0884,-0.14,-0.4,-0.05000000000000002,-0.26,0.09,0.09,-0.05000000000000002,-0.31000000000000005,-0.17,0.03999999999999998,0.26,0.12,-0.14,0.21,-0.35
